facility_code,name,city,country,status
DHA-F-0047220,"AL HABTOOR ENGINEERING",Dubai,UAE,ACTIVE
DHA-F-0046117,"AL HADI PVT. SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045966,"AL HAKEEM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045844,"AL HAMRA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047908,"AL HAMRIYA COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046737,"AL HAMRIYA OPTICS",Dubai,UAE,ACTIVE
DHA-F-0045921,"AL HAMRIYAH PHARMACY",Dubai,UAE,ACTIVE
DHA-F-2805626,"AL HANA MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-1246522,"AL HANA MODERN MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046322,"AL HANAN MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-2677823,"AL HANAN PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046763,"AL HASNA SALON",Dubai,UAE,ACTIVE
DHA-F-0047762,"AL HASSAN ENGINEERING COMPANY DUBAI(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0045847,"AL HAWAI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046446,"AL HAWI DRUG & MEDICAL EQUIPMENT",Dubai,UAE,ACTIVE
DHA-F-0045768,"AL HAWI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001598,"AL HAYAT CENTER HOME NURSING",Dubai,UAE,ACTIVE
DHA-F-0045850,"AL HAYAT PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000049,"AL HAYAT& AL AMAL MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045786,"AL HERMEL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046114,"AL HESEN PRIVATE SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045845,"AL HIKMA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045493,"AL HIKMAH CLINIC",Dubai,UAE,ACTIVE
DHA-F-8351631,"AL HILAL HOURI MEDICAL EQUIPMENT LLC- DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0045478,"AL HILAL MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045863,"AL HILAL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047677,"AL HILAL PRIVATE NURSING & MEDICAL SERVICES",Dubai,UAE,ACTIVE
DHA-F-0047910,"AL HIREY MEDICAL SERVICES",Dubai,UAE,ACTIVE
DHA-F-0045846,"AL HOKAMAA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046095,"AL HUDA CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045945,"AL HUNAIDI MEDICINES",Dubai,UAE,ACTIVE
DHA-F-0046536,"AL IBTESAMA BODY FITNISS CLUB",Dubai,UAE,ACTIVE
DHA-F-0046339,"AL IMAN MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047452,"AL IMAN MEDICAL CLINIC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0045862,"AL IMAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046200,"AL IMAN PVT. SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045849,"AL ITTIHAD DRUG STORE",Dubai,UAE,ACTIVE
DHA-F-0047126,"AL ITTIHAD PRIVATE SCHOOL- JUMEIRA",Dubai,UAE,ACTIVE
DHA-F-0046109,"AL ITTIHAD PVT. SCHOOL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047269,"AL JABER LEGT ENGINEERING &CONTRCTING(ALEC)DUBAI BR",Dubai,UAE,ACTIVE
DHA-F-0046418,"AL JABER OPTICAL BRANCH LAMCY",Dubai,UAE,ACTIVE
DHA-F-0046021,"AL JABER OPTICAL CENTER - AL JUMEIRAH BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046020,"AL JABER OPTICAL CENTER - AL MUSALLA BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046019,"AL JABER OPTICAL CENTER - BIN SOUQAT BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047746,"AL JABER OPTICAL CENTER-  BR MADINAT JUMEIRAH",Dubai,UAE,ACTIVE
DHA-F-0047357,"AL JABER OPTICAL CENTER (BR)",Dubai,UAE,ACTIVE
DHA-F-0046912,"AL JABER OPTICAL CENTER (FIRST TRAD CENTER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047251,"AL JABER OPTICAL CENTER (L.L.C) (FESTIVAL CITY BR.)",Dubai,UAE,ACTIVE
DHA-F-0046639,"AL JABER OPTICAL CENTER (L.L.C) EMAR TOWN CENTER",Dubai,UAE,ACTIVE
DHA-F-0046018,"AL JABER OPTICAL CENTER L.L.C - CITY CENTER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047487,"AL JABER OPTICAL CENTER L.L.C -OLD TOWN",Dubai,UAE,ACTIVE
DHA-F-0002381,"AL JABER OPTICAL CENTER LLC NEW SPRINGS VILLAGE BR",Dubai,UAE,ACTIVE
DHA-F-0046505,"AL JABER OPTICAL CENTER- SHEIKH ZAYED ROAD (2)",Dubai,UAE,ACTIVE
DHA-F-0047893,"AL JABER OPTICAL CENTRE (L.L.C) - BR ETIHAD MALL",Dubai,UAE,ACTIVE
DHA-F-0048002,"AL JABER OPTICAL CENTRE (L.L.C) - BR IBN BATUTA",Dubai,UAE,ACTIVE
DHA-F-0046968,"AL JABER OPTICAL CENTRE (L.L.C)-BR EMIRATES MALL",Dubai,UAE,ACTIVE
DHA-F-0046218,"AL JABER OPTICAL CENTRE AL GHARAIR BRANUH",Dubai,UAE,ACTIVE
DHA-F-0047598,"AL JABER OPTICAL CENTRE BR (ARABIAN PLAZA)",Dubai,UAE,ACTIVE
DHA-F-0047579,"AL JABER OPTICAL CENTRE BR- DUBAI MALL",Dubai,UAE,ACTIVE
DHA-F-0000651,"AL JABER OPTICAL CENTRE BRANCH CITY WALK",Dubai,UAE,ACTIVE
DHA-F-9645581,"AL JABER OPTICAL CENTRE L.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-0430776,"AL JABER OPTICAL CENTRE L.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-2493001,"AL JABER OPTICAL CENTRE L.L.C BRANCH FESTIVAL PLAZA",Dubai,UAE,ACTIVE
DHA-F-6512104,"AL JABER OPTICAL CENTRE LLC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047610,"AL JABER OPTICAL CENTRE LLC BR ARABIAN RANCHES 2",Dubai,UAE,ACTIVE
DHA-F-0001561,"AL JABER OPTICAL CENTRE LLC BR MADINAT JUMEIRA",Dubai,UAE,ACTIVE
DHA-F-0047823,"AL JABER OPTICAL CENTRE LLC BR(MIRDF CITY CENTRE",Dubai,UAE,ACTIVE
DHA-F-8906267,"AL JABER OPTICAL CENTRE LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047733,"AL JABER OPTICAL CENTRE LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0002360,"AL JABER OPTICAL CENTRE LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-6548073,"AL JABER OPTICAL CENTRE LLC BRANCH - AVENUE MALL",Dubai,UAE,ACTIVE
DHA-F-5750964,"AL JABER OPTICAL CENTRE LLC BRANCH - SILICON CENTRAL",Dubai,UAE,ACTIVE
DHA-F-6922212,"AL JABER OPTICAL CENTRE LLC BRANCH MEAISEM CITY CENTRE",Dubai,UAE,ACTIVE
DHA-F-6155183,"AL JABER OPTICAL CENTRE LLC KHAWANEEJ BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047326,"AL JABER OPTICAL CENTRE(L.L.C)- BR WAFI MALL",Dubai,UAE,ACTIVE
DHA-F-0047608,"AL JABER OPTICAL CENTRE(L.L.C)(BR.MARINAMALL)",Dubai,UAE,ACTIVE
DHA-F-0046456,"AL JABER OPTICAL TRAD CENTER BRUNCH",Dubai,UAE,ACTIVE
DHA-F-2985256,"AL JABER OPTICALCENTREL.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-8348507,"AL JABER OPTICALCENTREL.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047179,"AL JABRI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045958,"AL JADEEDAH BALSAM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000812,"AL JALILA CHILDREN'S SPECIALTY HOSPITAL FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-8923914,"AL JALILA CHILDREN'S SPECIALTY HOSPITAL PHARMACY FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0047304,"AL JAMEELA POLY CLINIC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0046820,"AL JAMEELA POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0045851,"AL JAMEYA AL TAAWENYA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046723,"AL JAMIL OPTICALS (L.L.C)-BR",Dubai,UAE,ACTIVE
DHA-F-0000707,"AL JASEEL PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0000175,"AL JAWDA MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046308,"AL JAZEERA OPTICS",Dubai,UAE,ACTIVE
DHA-F-0045852,"AL JAZEERAH PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046259,"AL JEEL AL SAEED SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045454,"AL JORF MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045967,"AL JUMA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047241,"AL KAMALI DRUGS&MEDICAL SUPPLIES",Dubai,UAE,ACTIVE
DHA-F-0045861,"AL KAMALI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046066,"AL KANZ PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046568,"AL KARAMA AYURVEDIC CENTRE",Dubai,UAE,ACTIVE
DHA-F-0045523,"AL KARAMA MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047104,"AL KARAMA MEDICAL CENTER (AL QOZE BR)",Dubai,UAE,ACTIVE
DHA-F-0046074,"AL KARAMA OPTICS",Dubai,UAE,ACTIVE
DHA-F-0045854,"AL KARAMA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045730,"AL KARAMA STAR MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0047819,"AL KARAWAN OPTICAL L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046486,"AL KAUSAR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045407,"AL KAZIM CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047736,"AL KHAIL MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000990,"AL KHAIL MEDICAL CENTRE BRANCH",Dubai,UAE,ACTIVE
DHA-F-3387045,"AL KHAIR COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000477,"AL KHAIR COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046100,"AL KHALEEJ NATIONAL SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045974,"AL KHAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046398,"AL KHAWANEEJ PHARMACY",Dubai,UAE,ACTIVE
DHA-F-5034723,"AL LAILAK ALABYAD GENERAL DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0002206,"AL LUBNANI MEDICAL CENTER LLC DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046103,"AL MAAREF PRIVATE SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046940,"AL MADINA AL SANAIYA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045918,"AL MAHATA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001133,"AL MAHER MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046110,"AL MAJD INDIAN SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0045596,"AL MAJD MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045463,"AL MAJID CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045908,"AL MAJLIS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045931,"AL MAMZAR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000497,"AL MANARA ALMANZIL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046978,"AL MANARA GARDEN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-8486289,"AL MANARA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046468,"AL MANARA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001436,"AL MANARA PHARMACY 1 BRANCH",Dubai,UAE,ACTIVE
DHA-F-0000986,"AL MANARA PHARMACY AL GHAZAL MALL",Dubai,UAE,ACTIVE
DHA-F-0000830,"AL MANARA PHARMACY BRANCH",Dubai,UAE,ACTIVE
DHA-F-0002079,"AL MANARA PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0000888,"AL MANARA PHARMACY REMAL MALL",Dubai,UAE,ACTIVE
DHA-F-0000637,"AL MANARA RAEDA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001470,"AL MANARA SPECIALIZED MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0000472,"AL MANARA SUNSET",Dubai,UAE,ACTIVE
DHA-F-0045664,"AL MANARA UROLOGY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045882,"AL MANKHOOL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045585,"AL MANSOOR MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047515,"AL MANSOOR MEDICAL CENTER(BR- AL QOZE)",Dubai,UAE,ACTIVE
DHA-F-0045856,"AL MANSOURA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0002444,"AL MANZIL AL JADEED PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047246,"AL MANZIL HOTEL(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-7547584,"AL MAQAM PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0000754,"AL MARIFFA MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-9300420,"AL MARIYA PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045486,"AL MARIYA POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0045748,"AL MARKAZ PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046668,"AL MASA REHABILITATION CENTRE",Dubai,UAE,ACTIVE
DHA-F-0045973,"AL MASEYA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000574,"AL MASHAHER MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000320,"AL MASSA POLYCLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0047102,"AL MAWADA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047196,"AL MAWAKEB SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046111,"AL MAWAKEB SCHOOL(BR)",Dubai,UAE,ACTIVE
DHA-F-0045892,"AL MAWRID PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000297,"AL MAZAYA OPTICS",Dubai,UAE,ACTIVE
DHA-F-0046258,"AL MAZHER PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045857,"AL MAZROUI MEDICAL & CHEMICAL SUPPLIES",Dubai,UAE,ACTIVE
DHA-F-0046915,"AL MEHER CONTRACTING CO (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046899,"AL MERQAB OPTICAL (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046291,"AL MINA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046809,"AL MISBAH MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000507,"AL MISK PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047110,"AL MIZHAR AMERICAN ACADEMY SCHOOL FOR GIRLS (BR OF TAALEEM MANAGEMENT L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0045948,"AL MOKHTAR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046406,"AL MONA MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047649,"AL MOOL MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-9999989,"AL MOOSA DAY SURGERY CENTER PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000392,"AL MOUHEBA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0002039,"AL MOUSA DAY SURGERY CENTER",Dubai,UAE,ACTIVE
DHA-F-0045422,"AL MOUSA MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046257,"AL MOWASAH MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046481,"AL MUFID DURG EST",Dubai,UAE,ACTIVE
DHA-F-0048006,"AL MUHAISNAH POLYCLINIC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-2717352,"AL MULAYIM PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046519,"AL MULTAQA DRUGS & PHARMACEUTICAL",Dubai,UAE,ACTIVE
DHA-F-0045929,"AL MUNA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045447,"AL MUNIRA CLINIC",Dubai,UAE,ACTIVE
DHA-F-0048036,"AL MURAGGABAT PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046684,"AL MURAQABAT DENTAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046288,"AL MURJAN MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046793,"AL MURJAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047779,"AL MUROOJ ROTANA HOTEL",Dubai,UAE,ACTIVE
DHA-F-0045894,"AL MUSAIF PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047701,"AL MUSALLA MEDICAL CENTER(DUBAI INDUSTRIAL CITY)",Dubai,UAE,ACTIVE
DHA-F-0047577,"AL MUSALLA MEDICAL CENTRE(BRANCH AL BARSHAA)",Dubai,UAE,ACTIVE
DHA-F-0045860,"AL MUSALLA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045878,"AL MUSLIM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000352,"AL MUSTAQEEM PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0045723,"AL MUTEENA MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045859,"AL MUTEENA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046475,"AL NABA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0002198,"AL NABOODAH CONTRACTING CO L L C - COMPANY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045924,"AL NADA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0546602,"AL NADA PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047718,"AL NAHDA MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047255,"AL NAHDA OPTICS",Dubai,UAE,ACTIVE
DHA-F-0046512,"AL NAHDA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047023,"AL NAKHEEL COMPANY",Dubai,UAE,ACTIVE
DHA-F-0045901,"AL NAKHEEL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045661,"AL NAKHIL GYNAECOLOGY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045977,"AL NASEEM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047496,"AL NASR CLUB",Dubai,UAE,ACTIVE
DHA-F-0002324,"AL NEEM GRAND PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0002229,"AL NEEM GREEN PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-9436184,"AL NEEM GREEN PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0000209,"AL NEEM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001725,"AL NEEM PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0002066,"AL NEEM STAR PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047029,"AL NIBRAS PRIVATE SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046078,"AL NOOR OPTICALS",Dubai,UAE,ACTIVE
DHA-F-0046698,"AL NOOR POLYCLINIC - BR OF GULF HEALTHCARE INTERNATIONAL L.L.C (AL SATWA)",Dubai,UAE,ACTIVE
DHA-F-0045579,"AL NOOR POLYCLINIC - BR OF GULF HEALTHCARE INTERNATIONAL L.L.C (DEIRA)",Dubai,UAE,ACTIVE
DHA-F-0047994,"AL NOOR POLYCLINIC- BR OF GULF HEALTHCARE INTERNATIONAL LLC (ALRIGGA)",Dubai,UAE,ACTIVE
DHA-F-5633552,"Al NOOR POLYCLINIC LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046094,"AL NOOR QURAN LEARNING & LAW SCIENCE SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046118,"AL NOOR TRAINING CENTER FOR CHILDREN WITH SPECIAL NEED",Dubai,UAE,ACTIVE
DHA-F-0047247,"AL NUMAIRY MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045900,"AL OMARAA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045842,"AL PETRA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045886,"AL PHAMED TRADING",Dubai,UAE,ACTIVE
DHA-F-0045554,"AL PHARABI CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045883,"AL PLAZA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-5909085,"AL PLAZA PHARMACY L.L.C. (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-6447270,"AL PLAZA PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047268,"AL QASR",Dubai,UAE,ACTIVE
DHA-F-0045644,"AL QOZ PVT.MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045759,"AL QOZE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045647,"AL QUDRA MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047297,"AL QUOZ CITY STAR POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-9923247,"AL QUOZ MALL MEDICAL FITNESS CENTER DHA",Dubai,UAE,ACTIVE
DHA-F-6043738,"AL QUSAIS MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046774,"AL QUSAIS OPTICLAS",Dubai,UAE,ACTIVE
DHA-F-4996655,"AL QUSAIS STAR PHARMACY LLC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047319,"AL QUSAIS STAR PHARMACY(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046982,"AL QUSAIS STAR POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-4321280,"AL QUSAIS STAR POLYCLINIC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0046745,"AL RAFA HOSPITAL FOR MATERNITY AND SURGERY",Dubai,UAE,ACTIVE
DHA-F-0045468,"AL RAFA POLYCLINIC (24 HOURS) BR-DM HEALTHCARE L.LC",Dubai,UAE,ACTIVE
DHA-F-0046689,"AL RAFA POLYCLINIC -BR DM HEALTHCARE L.L.C",Dubai,UAE,ACTIVE
DHA-F-0047161,"AL RAFA POLYCLINIC- PLAM JUMEIRAH BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047512,"AL RAFA POLYCLINIC-INTERNATIONAL CITY- BR DM HEALTHCARE L.L.C",Dubai,UAE,ACTIVE
DHA-F-0047511,"AL RAFA POLYCLNIC (WATER FRONT)",Dubai,UAE,ACTIVE
DHA-F-0046058,"AL RAFAA OPTICALS",Dubai,UAE,ACTIVE
DHA-F-0045995,"AL RAFAH PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046954,"AL RAFEEQ CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045574,"AL RAHA MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045884,"AL RAHA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045701,"AL RAHIF MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046561,"AL RAHMA CHINESE  MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045950,"AL RAHMA MEDIC DRUG STORE",Dubai,UAE,ACTIVE
DHA-F-0047059,"AL RAHMA OPTICALS",Dubai,UAE,ACTIVE
DHA-F-0000122,"AL RAHMAH HOME NURSING SERVICES",Dubai,UAE,ACTIVE
DHA-F-0047536,"AL RAIS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047804,"AL RAMOOL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046614,"AL RAQI BODY FITNESS",Dubai,UAE,ACTIVE
DHA-F-0046281,"AL RASHAD PSYCHIATRY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046923,"AL RASHEED PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046105,"AL RASHID AL SALEH PVT. SCHOOL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0048004,"AL RASHID CENTER FOR SOCIAL & PSYCHOLOGICAL DEVELOPMNET",Dubai,UAE,ACTIVE
DHA-F-0046366,"AL RASHIDIYA NURSERY",Dubai,UAE,ACTIVE
DHA-F-0047100,"AL RASHIDIYAH ALNOOR POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0045472,"AL RASHIDIYAH PRIVATE POLY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045761,"AL RASHIDYA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045511,"AL RASS PRIVATE MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046367,"AL RAWDA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001746,"AL RAWDA PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0045721,"AL RAWDHA DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0002077,"AL RAWI MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0045767,"AL RAYAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047962,"AL RAZI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045421,"AL RAZI POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0002393,"AL RAZI POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0000397,"AL REEM DENTAL AND COSMETIC CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-1659168,"AL REEM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045704,"AL RIGA OSTEOLOGY CLINCI",Dubai,UAE,ACTIVE
DHA-F-0047973,"AL RIGGA COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045766,"AL RIQA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046426,"AL RIQQA MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046534,"AL ROLLA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-7485229,"AL ROUAYA AL WADEHA OPTICS LLC - DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046842,"AL ROWAAD DENTAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0046502,"AL ROWAIS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-3006563,"AL RUBAIE DERMATOLOGY CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0256039,"AL RUKN MEDICAL CENTER LLC - DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0045764,"AL SAADAH PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045763,"AL SAAH PHARMACY",Dubai,UAE,ACTIVE
